ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Participant 1,Participant 2,Lehmann Zhukov Scale,Theatre,Polygon,Massacre,Alternative Sources Consulted,Infered Scale,Minor,Description
Seoul1951,South Korea,37.566535,126.9779692,927,Seoul,1951,"['Seoul', 'Seoul', 'Communist', 'Chipyong', 'Han', 'Seoul', 'Chinese']",Korean War,"United States, South Korea","North Korea, China",,,4.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p658",,,The five battles of the Korean War fought in and around the city of Seoul are known as the Battle of Seoul:
Shantou1927,China,29.4769665,106.9204597,"Clodfelter, p361-362",Shantou,1927,,2nd Chinese Revolutionary Civil War,Chinese Nationalists,Chinese Communists,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p362",,,The Battle of Shantou (a treaty port long romanised as Swatow) occurred in September–October 1927 during the first phase of the Chinese Civil War in China.
Shevardino1812,Russia,55.5068951,35.7950239,935,Shevardino,1812,"['Russian', 'French', 'Russia', 'Smolensk', 'Russians', 'Borodino']",Napoleonic Wars,France,Russia,,,3.0,Land,,No,,,,"The Battle of Shevardino took place on 5 September 1812 (24 August = old style), between French and Russian troops, with a victory of the French army."
Shimoda1590,Japan,34.6736807,138.8489654,"Showalter, p335",Shimoda,1590,,Japan's Warring States Period,Hideyoshi,Hojo,,,2.0,Land and Sea,,No,"Encyclopedia of Warfare, Showalter, 2014, p335",,,"The siege of Shimoda was a naval siege conducted against a coastal Hōjō fortress in Izu Province, part of Odawara Campaign."
Shinowara1183,Japan,33.5488973,130.2153614,936,Shinowara,1183,"['Kyoto', 'Kurikara', 'Yukiie', 'Kyoto', 'Taira']",Gempei War,Minamoto,Taira,,,3.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p231",,,"The Battle of Shinohara occurred in 1183 during the Genpei War in Japan, in what is now Kaga city, Ishikawa prefecture."
Sialkot1761,Pakistan,32.4944991,74.5228916,939,Sialkot,1761,"['Indian', 'Afghanistan', 'Panipat', 'Afghans', 'Sikhs', 'Punjab']",Indian Campaigns of Ahmed Shah,Punjab,Afghanistan,,,2.0,Land,,No,,,,The Battle of Sialkot was fought between Durrani Empire and Sukerchakia Misl of Dal Khalsa in 1761.
Sikandarabad1760,India,28.452818,77.6965573,943,Sikandarabad,1760,"['Indian', 'Afghans', 'Delhi', 'Afghan', 'Delhi']",Indian Campaigns of Ahmed Shah,Afghanistan,Marathas,,,,Land,,No,,,,The Battle of Sikandrabad was a military engagement between the Afghan Durranis and the Marathas near the city of Sikandrabad.
Simbirsk1670,Russia,54.3181598,48.3837915,945,Simbirsk,1670,"['Volga', 'Tsaritsyn', 'Ulyanovsk', 'Moscow']",Cossack Rebellion,Russia,Don Cossacks,,,,Land,,No,,,,Battle of Simbirsk in 1670 was a decisive battle of Stepan Razin's rebellion.
Sirte1941,Libya,31.2639256,16.5540953,948,Sirte,1941,"['Alexandria', 'Malta', 'British', 'Vians', 'Italian', 'British', 'Italians']",World War II,Draw,,United Kingdom,Italy,,Sea,,No,,,,"Battle of Sirte may refer to military events, either in the Gulf of Sidra or in the Libyan city of Sirte located on its shore.  "
Sirte1942,Libya,31.2639256,16.5540953,948,Sirte,1942,"['Italian', 'Iachino', 'Italians', 'German']",World War II,"Italy, Germany",United Kingdom,,,,Sea,,No,,,,"Battle of Sirte may refer to military events, either in the Gulf of Sidra or in the Libyan city of Sirte located on its shore.  "
Slim River1942,Malaysia,3.8308751,101.3627529,951,Slim River,1942,"['Slim River', 'British', 'Malaya', 'Japanese']",World War II,Japan,United Kingdom,,,,Land,,No,,,,The Battle of Slim River occurred during the Malayan campaign in January 1942 between the Imperial Japanese Army and the British Indian Army on the west coast of Malaya.
Smithfield1864,United States,39.4998647,-80.5628993,952,Smithfield,1864,[],American Civil War,Draw,,United States,Confederate States of America,,Land,,No,,,,"The Battle of Smithfield was a relatively small skirmish during the American Civil War – taking place on from January 31 to February 1, 1864, in Smithfield, Virginia."
Soissons486,France,49.376636,3.32342,955,Soissons,486,"['Roman Empire', 'Roman']",Fall of the Western Roman Empire,,,,,,Land,,Battle followed by massacre,,,,Battle of Soissons can refer to several battles in the vicinity of the French town Soissons:
Soissons719,France,49.376636,3.32342,956,Soissons,719,"['Austrasia', 'Neustrians', 'Frankish', 'Neustrian']",Rise of Charles Martel,Austrasia,Neustria,,,,Land,,No,,,,Battle of Soissons can refer to several battles in the vicinity of the French town Soissons:
Soissons923,France,49.376636,3.32342,956,Soissons,923,['France'],Franco-Norman Wars,Robert of Neustria,Charles III,,,,Land,,No,,,,Battle of Soissons can refer to several battles in the vicinity of the French town Soissons:
Soissons1814,France,49.376636,3.32342,956,Soissons,1814,"['French', 'Prussian', 'Paris', 'French']",Napoleonic Wars,Prussia,"France, Polish volunteers",,,3.0,Land,,No,,,,Battle of Soissons can refer to several battles in the vicinity of the French town Soissons:
Soissons1870,France,49.376636,3.32342,956,Soissons,1870,"['Mecklen-', 'Prussian']",Franco-Prussian War,Prussia,France,,,,Land,,No,,,,Battle of Soissons can refer to several battles in the vicinity of the French town Soissons:
Stavuchany1739,Ukraine,48.5119673,26.4057644,968,Stavuchany,1739,[],Austro-Russo-Turkish War,Russia,Ottoman Empire,,,3.0,Land,,No,"The Field and the Forge, Landers, p389. Location given is for nearby Khotin",,,"The Battle of Stavuchany was fought between the Russian and Ottoman armies, which took place on August 28 (17) of 1739 during the Russo-Turkish War of 1735-1739."
Stormberg1899,South Africa,-31.2984459,26.2522263,972,Stormberg,1899,"['British', 'Queenstown', 'Magersfontein']",2nd Anglo-Boer War,Orange Free State,United Kingdom,,,1.0,Land,,No,"Osprey Guide to the Boer War 1899-1902, Gregory Fremont-Barnes, p61",,,"The Battle of Stormberg was the first British defeat of Black Week, in which three successive British forces were defeated by Boer irregulars in the Second Boer War."
Stralsund1184,Germany,54.3090654,13.0770347,973,Stralsund,1184,"['Danish', 'Arkona', 'Denmark', 'Wendish', 'Danish']",Danish Wars of Expansion,Denmark,Pomerania,,,,Sea,,No,,,,Battle of Stralsund may refer to any of the following battles and/or sieges:
Stralsund1628,Germany,54.3090654,13.0770347,973,Stralsund,1628,"['Catholic', 'Christian', 'Baltic', 'Stralsund', 'Wallenstein', 'Wolgast']",Thirty Years War,Denmark,Habsburg Empire,,,3.0,Land,,No,"The Field and the Forge, Landers, p399",,,Battle of Stralsund may refer to any of the following battles and/or sieges:
Stralsund1714-1715,Germany,54.3090654,13.0770347,973,Stralsund,1714-1715,"['Sweden', 'Turkey', 'Swedish', 'Pomerania', 'Danish', 'German']",2nd Great Northern War,"Denmark, German states",Sweden,,,3.0,Land,,No,"The Field and the Forge, Landers, p400",,,Battle of Stralsund may refer to any of the following battles and/or sieges:
Stralsund1807,Germany,54.3090654,13.0770347,973,Stralsund,1807,"['Swedish', 'Pomerania', 'French', 'German', 'France']",Napoleonic Wars (4th Coalition),France,Sweden,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p520",,,Battle of Stralsund may refer to any of the following battles and/or sieges:
Stralsund1809,Germany,54.3090654,13.0770347,973,Stralsund,1809,"['Prussian', 'French', 'Berlin', 'Mecklenberg', 'Baltic', 'Stralsund', 'Dutch', 'Westphalian']",Napoleonic Wars (5th Coalition),"Netherlands, Westphalia",Prussian Rebels,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p159",,,Battle of Stralsund may refer to any of the following battles and/or sieges:
Sufetula647,Tunisia,35.25,9.1144783,976,Sufetula,647,"['Muslim', 'North Africa', 'Egypt', 'Tripoli', 'Byzantine', 'North         Africa']",Muslim Conquest of North Africa,Muslim Caliphate,Byzantium,,,4.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p257",,,"The Battle of Sufetula (Arabic: معركة سبيطلة, romanized: Ma'rakat Sbeitla) took place in 647 between the Arab Muslim forces of the Rashidun Caliphate and the Byzantine Exarchate of Africa."
Suffolk1863,United States,36.7282054,-76.5835621,976,Suffolk,1863,"['Virginia', 'Suffolk', 'French', 'North Carolina']",American Civil War,United States,Confederate States of America,,,,Land,,No,,,,"The siege of Suffolk, also known as the Battle of Suffolk, took place from April 11 to May 4, 1863, near Suffolk, Virginia during the American Civil War."
Sybota-433,Greece,39.4075276,20.2443641,982,Sybota,-433,"['Leucimne', 'Corfu', 'Sybota', 'Corinthian', 'Athenian', 'Athenian']",Corinthean-Corcyrean War,Draw,,Corinth,"Corcirea, Athens",3.0,Sea,,No,"Hutchinson's Dictionary of Ancient and Medieval Warfare, ""Sybota, Battle of""",,,The Battle of Sybota (Ancient Greek: Σύβοτα) took place in 433 BC between Corcyra (modern Corfu) and Corinth. It was one of the immediate catalysts for the Peloponnesian War.
Tabocas1645,Brazil,-8.1145165,-35.3334957,"Showalter, p373",Tabocas,1645,,Dutch-Portuguese War,Portugal,Netherlands,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p373",,,"The Battle of Tabocas, also known as the Battle of Mount Tabocas, was fought between the Dutch and the Portuguese army."
Taghit1903,Algeria,30.9201058,-2.0322172,988,Taghit,1903,"['French', 'North Africa', 'Algeria', 'Moroccan', 'Bechar']",French Colonial Wars in North Africa,France,Moroccan Tribes,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p351",,,The Battle of Taghit was the siege of a fort held by a contingent of the French Army of Africa against Moroccan tribesmen during the South-Oranese Campaign.
Taguanes1813,Venezuela,9.9656988,-68.2240014,989,Taguanes,1813,"['San Carlos', 'Caracas', 'Puerto', 'Taguanes', 'Valencia', 'Valencia', 'Caracas']",Venezuelan War of Independence,Venezuelan Rebels,Spain,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p562",,,The Battle of Taguanes was fought between Spanish royalists and the Second Republic of Venezuela on 31 July 1813 during the Admirable Campaign of the War of Venezuelan Independence. 
Tamai1884,Sudan,18.9407207,37.0789061,992,Tamai,1884,"['British', 'Tokar', 'Dervish', 'Tamai', 'Mahdists', 'British', 'Cairo']",British-Sudan Wars,United Kingdom,Sudanese Mahdists,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p708",,,The Battle of Tamai (or Tamanieh) took place on 13 March 1884 between a British force under Sir Gerald Graham and a Mahdist Sudanese army led by Osman Digna.
Tara980,Ireland,53.5788114,-6.611649,996,Tara,980,"['Britain', 'Northumbria', 'Ireland', 'Tara', 'Olafs', 'Norse Kingdom', 'Dublin', 'Danish']",Later Viking Raids on Britain,Ireland,Danish Dublin,,,,Land,,No,,,,The Battle of Tara may refer to following battles:
Tara1798,Ireland,53.5788114,-6.611649,996,Tara,1798,"['Irish', 'Ireland']",Irish Rebellion,United Kingdom,Irish Rebels,,,1.0,Land,,No,,,,The Battle of Tara may refer to following battles:
Tarakan1945,Indonesia,3.3273599,117.5785049,996,Tarakan,1945,"['Australians', 'Borneo', 'Japanese', 'Australians', 'Americans', 'Japanese']",World War II,"Australia, United States",Japan,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p512",1,,"Battle of Tarakan may refer to two actions in the Pacific campaign of World War II, on the island of Tarakan, off the north-east coast of Borneo:"
Tatarahama1336,Japan,33.5744681,130.4057464,1000,Tatarahama,1336,"['Honshu', 'Kyoto', 'Imperialist', 'Tatar-', 'Hakata']",Ashikaga Rebellion,Ashikaga,Kikuchi,,,,Land,,No,,,,"Battle of Tatarahama may refer to one of two major battles fought at the site Tatarahama, just outside Hakata, Fukuoka, Japan:"
Tellaru830,India,12.5028829,79.60248,1005,Tellaru,830,"['Indian', 'Kingdoms', 'India', 'Srimara of Pandya']",Later Indian Dynastic Wars,Pallava,Pandya,,,,Land,,No,,,,The Battle of Tellaru was fought in 830 between the forces of the Pallava King Nandivarman III and the Pandyan King Srimara Srivallabha. The Pandyan forces were defeated.
Tewkesbury1471,United Kingdom,51.9845203,-2.1670742,1009,Tewkesbury,1471,"['Lancastrian', 'Prince Ed-  ', 'Weymouth']",Wars of the Roses,Yorkists,Lancastrians,,,2.0,Land,,No,"https://www.battlefieldstrust.com/resource-centre/warsoftheroses/battleview.asp?BattleFieldId=45; Hutchinson's Dictionary of Ancient and Medieval Warfare, ""Tewkesbury, Battle of""",,,"The Battle of Tewkesbury, which took place on Saturday 4 May 1471, was one of the most decisive battles of the Wars of the Roses in England. "
Timbuktu1468,Mali,16.7665887,-3.0025615,1018,Timbuktu,1468,"['Songhai Empire', 'Songhai', 'Timbuktu', 'African Empire']",Wars of the Songhai Empire,Songhai,Tuareg,,,,Land,,No,,,,"The Battle of Timbuktu occurred in Timbuktu, Mali, in March 2013, between Islamist groups and Mali government forces supported by France."
Tobago1793,Trinidad and Tobago,11.2336911,-60.6988909,1021,Tobago,1793,"['French', 'French', 'British']",French Revolutionary War (1st Coalition),United Kingdom,France,,,1.0,Land and Sea,,No,,,1.0,The battles of Tobago were two naval battles between the French Navy and the Dutch States Navy during the Franco-Dutch War in 1677.
Topater1879,Chile,-22.464905,-68.907317,"Showalter, p713",Topater,1879,,War of the Pacific,Chile,Bolivia,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p713",,1.0,"The Battle of Topáter, or Battle of Calama, was fought on March 23, 1879, between Chile and Bolivia. It was the first battle of the War of the Pacific."
Tornavento1636,Italy,45.5813483,8.7097632,1027,Tornavento,1636,"['French', 'Italy', 'Ticino', 'Milan', 'Tornavento', 'Spanish', 'Spaniards']",Thirty Years War,"France, Savoy",Spain,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p385",,,"The Battle of Tornavento was fought in Northwest Italy on June 22, 1636 during the Thirty Years' War."
Toyama1585,Japan,36.7260943,137.0907184,"Showalter, p334",Toyama,1585,,Japan's Warring States Period,Hideyoshi,Narimasu,,,3.0,Land,,No,"Encyclopedia of Conflict, Showalter, 2014, p334",,,The siege of Toyama was a battle during the Azuchi-Momoyama period (16th century) of Japan.
Trichinopoly1740-1741,India,10.7904833,78.7046725,1034,Trichinopoly,1740-1741,"['Mughal', 'India']",Later Mughal-Maratha Wars,Marathas,Arcot,,,,Land,,No,,,,"The Battle of Trichinopolly (also spelled Trichinopoly) may refer to one of several conflicts fought in or near present-day Tiruchirappalli, Tamil Nadu, India:"
Trichinopoly1743,India,10.7904833,78.7046725,1034,Trichinopoly,1743,"['Carnatic', 'Trichinopoly', 'Carnatic', 'Nawab']",Later Mughal-Maratha Wars,Hyderabad,Marathas,,,,Land,,No,,,,"The Battle of Trichinopolly (also spelled Trichinopoly) may refer to one of several conflicts fought in or near present-day Tiruchirappalli, Tamil Nadu, India:"
Trichinopoly1753,India,10.7904833,78.7046725,1035,Trichinopoly,1753,[],2nd Carnatic War,United Kingdom,France,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p110",,,"The Battle of Trichinopolly (also spelled Trichinopoly) may refer to one of several conflicts fought in or near present-day Tiruchirappalli, Tamil Nadu, India:"
Trichinopoly1757,India,10.7904833,78.7046725,1035,Trichinopoly,1757,"['France', 'India', 'Trichinopoly', 'British', 'Europeans']",Seven Years War,United Kingdom,France,,,1.0,Land,,No,,,,"The Battle of Trichinopolly (also spelled Trichinopoly) may refer to one of several conflicts fought in or near present-day Tiruchirappalli, Tamil Nadu, India:"
Trnovo1218,Slovenia,46.0310264,14.4933943,1038,Trnovo,1218,"['Bulgarian', 'Bulgaria']",Bulgarian Imperial Wars,Ivan Asen,Tsar Boril II,,,,Land,,No,,,,"The Battle of Trnovo was a battle between Slovene partisans and Italian Social Republic troops. It took place between January 19-21, 1945 in Primorska."
Tyre1124,Lebanon,33.2704888,35.2037641,1048,Tyre,1124,"['Gormond', 'Jerusalem', 'Muslim', 'Venetian']",Crusader-Muslim War,"Venice, Kingdom of Jerusalem",Seljuk Sultanate,,,,Land and Sea,,No,,,,The Venetian Crusade of 1122–1124 was an expedition to the Holy Land launched by the Republic of Venice that succeeded in capturing Tyre.
Tzeki1862,China,30.169665,121.266579,1048,Tzeki,1862,"['Shanghai', 'Taiping', 'Chinese', 'Ningbo']",Taiping Rebellion,China,Taiping,,,,Land,,No,,,,"The Battle of Tzeki, Cixi, or Tsz'kí was fought between British and Chinese forces in Tzeki (Cixi), Zhejiang province, China on 15 March 1842 during the First Opium War."
Uji1184,Japan,34.8844606,135.7998544,1050,Uji,1184,['Kyoto'],Gempei War,Minamoto Yoshitsune,Yoshinaka,,,,Land,,No,,,,Battle of Uji refers to one of three 12th and 13th century battles fought in Japan:
Ujjain1801,India,23.1793013,75.7849097,1051,Ujjain,1801,['Satwas'],Maratha Territorial Wars,Indore,Gwalior,,,,Land,,Battle followed by massacre,,,,The Battle of Ujjain took place on 18 July 1801 near Ujjain between the rival factions of the Maratha empire.
Umrani1673,india,17.3929467,75.7313342,1053,Umrani,1673,"['Bijapur', 'Bijapur', 'Panhala', 'Kolhapur']",Bijapur-Maratha Wars,Bijapur,Marathas,,,,Land,,No,,,,The battle of Umrani was a 1673 battle between the Bijapur Sultanate and the Marathas west of Bijapur.
Upperville1863,United States,38.9929383,-77.8863787,1054,Upperville,1863,"['Upperville', 'American', 'Middleburg', 'Leesburg', 'Virginia']",American Civil War,United States,Confederate States of America,,,,Land,,No,,,,"The Battle of Upperville took place in Loudoun County, Virginia on June 21, 1863, during the Gettysburg Campaign of the American Civil War."
Varaville1058,France,49.253836,-0.15763,1062,Varaville,1058,"['France', 'Varaville', 'England']",Rise of William of Normandy,Normandy,"France, Anjou",,,,Land,,No,,,,"The Battle of Varaville was fought in 1057 by William, Duke of Normandy, against King Henry I of France and Count Geoffrey Martel of Anjou."
