ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Participant 1,Participant 2,Lehmann Zhukov Scale,Theatre,Polygon,Massacre,Alternative Sources Consulted,Infered Scale,Minor,Description
Pandu Nadi1857,India,26.12148,80.663491,773,Pandu Nadi,1857,"['Nadi', 'Indian', 'Allahabad', 'Cawnpore', 'Pandu']",Indian Mutiny,United Kingdom,Indian Rebels,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p223",,,No description available
Paneas-198,Syria,33.2472479,35.6937038,773,Paneas,-198,"['Syria', 'Raphia', 'Greek', 'Gaza', 'Jerusalem', 'Egypt']",5th Syrian War,Syria,Egypt,,,,Land,,No,,,,No description available
Pangani1889,Kenya,-5.4265393,38.971939,773,Pangani,1889,"['German', 'Arab', 'Tanzania']",German Colonial Wars in Africa,Germany,Arab Rebels,,,,Land,,No,,,,No description available
Pangpang1904,Philippines,5.9725174,120.5886801,773,Pangpang,1904,"['American', 'Muslim']",American-Moro Wars,United States,Moro Rebels,,,,Land,,No,,,,No description available
Pangul1418,India,16.0800527,80.2324783,,Pangul,1418,[],Vijayanagar-Bahmani War,Vijayanagar,Bahman,,,,Land,,No,,,,No description available
Panhala1660,India,16.8106871,74.1181234,774,Panhala,1660,"['Bijapur', 'Bijapur', 'Pratabgarh', 'Panhala', 'Kolhapur', 'Bijapur', 'Pavingarh', 'Panhala']",Bijapur-Maratha Wars,Bijapur,Marathas,,,,Land,,No,,,,No description available
Panhala1673,India,16.8106871,74.1181234,774,Panhala,1673,"['Bijapur', 'Bijapur', 'Sultans', 'Panhala', 'Kolhapur']",Bijapur-Maratha Wars,Marathas,Bijapur,,,,Land,,No,,,,No description available
Panhala1701,India,16.8106871,74.1181234,774,Panhala,1701,"['Mughal', 'Bombay', 'Panhala', 'Kolhapur']",Mughal-Maratha Wars,Mughal Empire,Marathas,,,,Land,,No,,,,No description available
Paniani1782,India,8.481901,76.937029,774,Paniani,1782,"['India', 'Mysore', 'British']",2nd British-Mysore War,United Kingdom,"Marathas, Mysore",,,2.0,Land,,No,,,,No description available
Panipat1526,India,29.3909464,76.9635023,774,Panipat,1526,"['Kabul', 'India', 'Punjab', 'Afghan', 'Delhi', 'Panipat', 'Delhi']",Mughal Conquest of Northern India,Mughal Empire,Sultanate of Delhi,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p303",,,"The Battle of Panipat may refer to the three important battles fought at Panipat, India:"
Panipat1556,India,29.3909464,76.9635023,774,Panipat,1556,"['Delhi', 'Afghan', 'Hindu', 'Akbar', 'Panipat', 'Delhi', 'Akbar', 'Mughal Empire']",Mughal Conquest of Northern India,Mughal Empire,"Afghanistan, Hindus",,,3.0,Land,,No,"Warfare in Pre British India, Kaushik Roy, 2015, p224",,,"The Battle of Panipat may refer to the three important battles fought at Panipat, India:"
Panipat1761,India,29.3909464,76.9635023,774,Panipat,1761,"['Indian', 'Ahmad Shah', 'Afghan', 'North of Delhi', 'Panipat', 'Bhao']",Indian Campaigns of Ahmed Shah,Afghanistan,Marathas,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p438",,,"The Battle of Panipat may refer to the three important battles fought at Panipat, India:"
Panjkora1895,Pakistan,34.6734694,72.0217667,775,Panjkora,1895,"['British', 'Umra Khans Chitralis', 'Chakdara', 'Battye']",Chitral Campaign,Chitrali Rebels,United Kingdom,,,,Land,,No,,,,No description available
Panjshir Valley1982,Afghanistan,35.2657201,69.4590173,775,Panjshir Valley,1982,"['Panjshir Valley', 'Afghan', 'Kabul', 'Afghan', 'Soviet', 'Panjshir', 'Mujahaden', 'Kabul', 'Soviet']",Afghan Civil War,Mujahideen,USSR,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p607",,,No description available
Panjshir Valley1984,Afghanistan,35.2657201,69.4590173,775,Panjshir Valley,1984,"['Afghan', 'Afghan', 'Soviet', 'Russian', 'Kabul', 'Mujahaden', 'Kabul']",Afghan Civil War,"Afghan Communists, USSR",Mujahideen,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p607",,,No description available
Panjwin1983,Iraq,35.6238725,45.9491482,775,Panjwin,1983,"['Iranian', 'Iraqi', 'Kurdistan', 'Suleimaniya', 'Iraqi', 'Iran', 'Kurdish']",Iraq-Iran War,"Iran, Kurdish Rebels",Iraq,,,,Land,,No,,,,No description available
Panniar1843,India,26.0982148,78.0281004,775,Panniar,1843,"['British', 'India']",British Gwalior War,United Kingdom,Marathas,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p221",,,No description available
"Panormus, Sicily-251",Italy,38.1156879,13.3612671,775,"Panormus, Sicily",-251,"['Rome', 'Carthaginian', 'Sicily', 'Carthaginian']",1st Punic War,Rome,Carthage,,,3.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p192-193",,,No description available
Pan-pi-shan1854,China,40.368649,117.9207993,"Clodfelter, p228",Pan-pi-shan,1854,,Taiping Rebellion,China,Taiping,,,3.0,Land and Sea,,No,"Clodfelter, Warfare and Armed Conflict, p228",,,No description available
Panshin1708,Russia,49.0421743,44.0022339,"Clodfelter, p91",Panshin,1708,,Bulavin's Report,Russia,Cossacks,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p91",,,No description available
Pantano de Vargas1819,Colombia,5.7391185,-73.0718554,775,Pantano de Vargas,1819,"['Colombian', 'Bogota', 'Sogamoso', 'Spanish', 'Tunja']",Colombian War of Independence,Colombian Rebels,Spain,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p311",,,"The Battle of Vargas Swamp (Spanish: Batalla del Pantano de Vargas) fought on July 25, 1819, was an engagement of Bolívar's campaign to liberate New Granada. The battle involved a joint Venezuelan and Neogranadine army commanded by General Simón Bolívar against the III Division of the Spanish Royalist Army commanded by Colonel José María Barreiro. The Battle of Vargas Swamp is considered one of the most important battles of the Colombian War of Independence as it cleared the path for the Patriot army to advance towards Santafé de Bogotá, while also demoralizing the Royalist troops. Vargas Swamp was also the bloodiest battle of the 1819 New Granadan liberation campaign."
Paoli1777,United States,40.0638963,-75.5641846,776,Paoli,1777,"['American', 'British', 'American', 'Philadelphia']",War of the American Revolution,United Kingdom,United States,,,1.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p458",,,"The Battle of Paoli, also known as the Battle of Paoli Tavern or the Paoli Massacre, was a battle in the Philadelphia campaign of the American Revolutionary War fought on September 20, 1777, in the area surrounding present-day Malvern, Pennsylvania. Following the Continental Army's retreat in the Battle of Brandywine and the aborted Battle of the Clouds, George Washington left a force behind under the command of Brigadier General Anthony Wayne to monitor and resist the British as they prepared to attack and occupy the revolutionary capital of Philadelphia.  "
Papua 1942,Papua New Guinea,-6.2975185,141.3515402,,Papua ,1942,"['Japanese', 'Papua', 'Buna']",World War II,"Australia, United States",Japan,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p507",,,No description available
Papremis-459,Egypt,28.9688427,53.2018927,776,Papremis,-459,"['Persia', 'Egypt', 'Libya', 'Athens', 'Persian', 'Papremis', 'Athenians', 'Memphis', 'Persian']",Greco-Persian Wars,Athens,Persia,,,,Sea,,No,https://topostext.org/place/307307UPap,,,No description available
Parabiago1339,Italy,45.5493675,8.9375245,776,Parabiago,1339,['Italy'],Condottieri Wars,Milan,Lodrisio Visconti,,,,Land,,No,,,,"The Battle of Parabiago was fought in February 1339 near Parabiago, in Lombardy, northern Italy, between the Milanese army and the St. George's (San Giorgio) Mercenaries of Lodrisio Visconti. A renowned condottiero, the latter was an exiled member of the Visconti family then in power in Milan with a kind of triumvirate formed by Azzone and his uncles, Luchino and Archbishop Giovanni Visconti. Aiming to return victoriously to his city, he hired some 2,500 knights, mainly from Germany, and 1,000 Swiss infantry which had fought in the unsuccessful war of Mastino II della Scala for the hegemony in northern Italy. These units were led by Werner von Urslingen and Konrad von Landau."
Paraguari1811,Paraguay,-25.620833,-57.1494107,"Clodfelter, p313",Paraguari,1811,,Paraguayan War of Independence,Paraguayan Rebels,Argentina,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p313",,,"The battle of Paraguarí took place on January 19, 1811, in Paraguarí, Paraguay, between the patriot army led by Manuel Belgrano and the Royalist army located in Paraguay led by Bernardo de Velasco. The battle would end with a Paraguayan victory; but it boosted confidence in the local population to declare themselves independent from both Buenos Aires patriots and royalists months later."
Paraetacene-317,Iran,32.6546275,51.6679826,776,Paraetacene,-317,"['Diadochi', 'Persia', 'Antigonus']",Wars of the Diadochi,Draw,,Antigonus,Eumenes,3.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p193",,,"The Battle of Paraitakene (also called Paraetacene; Greek: Παραιτακηνή) was fought in 317 BC, during the second of the succession wars that were fought after the death Alexander the Great; the so called Wars of the Diadochi. In Paraitakene, a district of Persis, the armies of Antigonus Monophthalmus and Eumenes the Cardian engaged in a long and bloody battle that ended indecisive; since Antigonus suffered the most casualties the battle is seen as a victory for Eumenes. Both armies withdrew after the battle; Antigonus towards his ally Peithon's satrapy of Media, Eumenes towards Gabiene."
Paredon1914,Mexico,25.947429,-100.9400522,776,Paredon,1914,"['Mexican', 'Mexico', 'Villa', 'Paredon']",Mexican Revolution,Constitutionalist Rebels,Huerta Regime,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p374",,,No description available
Pari1816,Bolivia,-18.0084789,-64.8608672,776,Pari,1816,"['Spain', 'Bolivia', 'Argentine', 'Santa Cruz', 'Florida']",Argentine War of Independence,Spain,Argentine Rebels,,,,Land,,Battle followed by massacre,,,,No description available
Paris885-886,France,48.856614,2.3522219,777,Paris,885-886,,Viking Raids on France,Franks,Vikings,,,3.0,Land,,No,"Besieged, Paul K Davis, p53",,,The Battle of Paris may refer to:
Paris1429,France,48.856614,2.3522219,777,Paris,1429,"['Paris', 'French', 'Jeanne', 'Troyes', 'Rheims', 'Paris']",Hundred Years of War,England,France,,,,Land,,No,,,,The Battle of Paris may refer to:
Paris1436,France,48.856614,2.3522219,777,Paris,1436,"['Paris', 'France', 'French', 'Paris']",Hundred Years War,"France, Burgundy",England,,,,Land,,No,,,,The Battle of Paris may refer to:
Paris1814,France,48.856614,2.3522219,777,Paris,1814,[],Napoleonic Wars,"Austria, Prussia",France,,,3.0,Land,,No,"The Field and the Forge, Landers, p392",,,The Battle of Paris may refer to:
Paris1590,France,48.856614,2.3522219,777,Paris,1436,"['Paris', 'French', 'Catholics', 'Paris', 'Alessandro', 'Spanish']",9th French War of Religion,"Spain, French Catholics",French Protestants,,,,Land,,No,,,,The Battle of Paris may refer to:
Paris1870-1871,France,48.856614,2.3522219,777,Paris,1870-1871,"['Paris', 'French', 'Paris', 'French']",Franco-Prussian Wars,Prussia,France,,,4.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p704-705; Besieged, Paul K Davis, p253",,,The Battle of Paris may refer to:
Paris1871,France,48.856614,2.3522219,777,Paris,1871,"['Paris', 'Germany', 'Republicans', 'Paris', 'Royalist']",Paris Commune,France,Communard Rebels,,,4.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p188",,,The Battle of Paris may refer to:
Paris1944,France,48.856614,2.3522219,777,Paris,1944,"['Paris', 'France', 'Paris', 'German', 'French', 'Paris']",World War II,France,Germany,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p475",1,,The Battle of Paris may refer to:
Parkany1683,Slovakia,47.799212,18.7152845,777,Parkany,1683,"['Poland', 'Turkish', 'Vienna', 'Parkany', 'Turks']",Later Turkish Habsburg Wars,Habsburg Empire,Ottoman Empire,,,3.0,Land,,No,"The Field and the Forge, Landers, p393",,,"The Battle of Párkány (Turkish: Ciğerdelen Savaşı) was fought between October 7–9, 1683 in the town of Párkány (today: Štúrovo), in the Ottoman Empire, and the area surrounding it as part of the Polish-Ottoman War and the Great Turkish War. The battle was fought in two stages. In the first stage Polish troops under John III Sobieski were defeated by the Ottoman army under Kara Mehmed Pasha on October 7, 1683. In the second stage Sobieski, supported by Austrian forces under Charles V, Duke of Lorraine, defeated the Ottoman forces, which were supported by the troops of Imre Thököly, and gained control of Párkány on October 9, 1683. After the Ottoman defeat, the Austrians would besiege Esztergom and captured it at the end of 1683."
Parkers Cross Roads1862,United States,35.7809665,-88.4280361,778,Parkers Cross Roads,1862,"['American', 'Tennessee', 'Lexington']",American Civil War,United States,Confederate States of America,,,,Land,,No,,,,No description available
Parma1247-1248,Italy,44.801485,10.3279036,778,Parma,1247-1248,"['Italian', 'Parma', 'Milan', 'Parma']",Imperial Papal War,Parma,Holy Roman Empire,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p199",,,The Battle of Parma was fought on 18 February 1248 between the forces of Holy Roman Emperor Frederick II and the Lombard League. The Guelphs attacked the Imperial camp when Frederick II was away. The Imperial forces were defeated and much of Frederick's treasure was lost.
Parma1734,Italy,44.801485,10.3279036,778,Parma,1734,"['Poland', 'French', 'Austrian', 'Milan', 'Austria']",War of the Polish Succession,France,Austria,,,3.0,Land,,No,"The Field and the Forge, Landers, p389",,,The Battle of Parma was fought on 18 February 1248 between the forces of Holy Roman Emperor Frederick II and the Lombard League. The Guelphs attacked the Imperial camp when Frederick II was away. The Imperial forces were defeated and much of Frederick's treasure was lost.
Paros1651,Greece,37.1215243,25.0695353,"Clodfelter, p55",Paros,1651,,Venetian-Turkish Wars,Venice,Ottoman Empire,,,2.0,Sea,,No,"Clodfelter, Warfare and Armed Conflict, p55. 100 Ottoman ships vs 58 ships implying over 5,000 men in the largest fleet",,,No description available
Parrots Beak1985,Afghanistan,34.0280726,70.5184674,778,Parrots Beak,1985,"['Afghan', 'Russian', 'Afghan', 'Pakistan', 'Kabul', 'Mujahaden']",Afghan Civil War,"USSR, Afghan Communists",Mujahideen,,,2.0,Land,,No,,,,No description available
Parsa1815, China ,27.3023251,84.379402,778,Parsa,1815,"['British', 'Nepal', 'Gurkha', 'Kathmandu', 'Parsa', 'Samanpur']",British Gurkha War,Gurkhas,United Kingdom,,,,Land,,No,,,,No description available
Parwan Durrah1221,Afghanistan,35.073918,68.0412458,778,Parwan Durrah,1221,"['Ghazni', 'Afghanistan', 'Jalal', 'Mongols', 'Khans', 'Kabul']",Conquests of Genghis Khan,Khwarezm,Mongols,,,3.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p44",,,No description available
Parwan Durrah1840,Afghanistan,35.073918,68.0412458,778,Parwan Durrah,1840,"['Afghanistan', 'Bamian', 'Parwan', 'Kabul', 'India']",1st British Afghan War,United Kingdom,Afghanistan,,,,Land,,No,,,,No description available
Pasaquina1871,El Salvador,13.5850246,-87.8414686,778,Pasaquina,1871,"['Central American', 'Honduras', 'El Salvador', 'Honduran', 'Pasaquina']",Central American National Wars,El Salvador,Honduras,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p307",,,No description available
Pasaquina1876,El Salvador,13.5850246,-87.8414686,779,Pasaquina,1876,"['Central American', 'Honduras', 'Comayagua', 'Guatemala', 'El Salvador', 'Pasaquina']",Central American National Wars,Guatemala,El Salvador,,,,Land,,No,,,,No description available
